# format org.openvanilla.mcbopomofo.sorted
國-ㄍㄨㄛˊ-立-ㄌㄧˋ -4.3926
國-ㄍㄨㄛˊ-立-ㄌㄧˋ-編-ㄅㄧㄢ-譯-ㄧˋ-館-ㄍㄨㄢˇ -5.1825
國-ㄍㄨㄛˊ-籍-ㄐㄧˊ -4.7472
國-ㄍㄨㄛˊ-聯-ㄌㄧㄢˊ -5.1989
國-ㄍㄨㄛˊ-語-ㄩˇ -4.5404
國-ㄍㄨㄛˊ-軍-ㄐㄩㄣ -4.7486
國-ㄍㄨㄛˊ-防-ㄈㄤˊ -4.3153
國-ㄍㄨㄛˊ-防-ㄈㄤˊ-部-ㄅㄨˋ -4.3877
國-ㄍㄨㄛˊ-防-ㄈㄤˊ-部-ㄅㄨˋ-長-ㄓㄤˇ -4.9542
國-ㄍㄨㄛˊ-際-ㄐㄧˋ -3.4776
國-ㄍㄨㄛˊ-際-ㄐㄧˋ-化-ㄏㄨㄚˋ -4.6594
國-ㄍㄨㄛˊ-際-ㄐㄧˋ-性-ㄒㄧㄥˋ -4.9619
國-ㄍㄨㄛˊ-際-ㄐㄧˋ-民-ㄇㄧㄣˊ-航-ㄏㄤˊ-組-ㄗㄨˇ-織-ㄓ -5.1009
國-ㄍㄨㄛˊ-際-ㄐㄧˋ-的-ㄉㄜ˙ -5.1190
圍-ㄨㄟˊ-上-ㄕㄤˋ -6.1879
圍-ㄨㄟˊ-上-ㄕㄤˋ-來-ㄌㄞˊ -6.6462
圍-ㄨㄟˊ-上-ㄕㄤˋ-去-ㄑㄩˋ -7.1233
圍-ㄨㄟˊ-下-ㄒㄧㄚˋ -6.4220
圍-ㄨㄟˊ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -7.4243
圍-ㄨㄟˊ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -7.4243
圍-ㄨㄟˊ-了-ㄌㄜ˙ -6.1531
圍-ㄨㄟˊ-事-ㄕˋ -6.7900
圍-ㄨㄟˊ-住-ㄓㄨˋ -5.8691
圍-ㄨㄟˊ-兜-ㄉㄡ -7.2671
圍-ㄨㄟˊ-兜-ㄉㄡ-兜-ㄉㄡ -7.4243
圍-ㄨㄟˊ-兜-ㄉㄡ-起-ㄑㄧˇ-來-ㄌㄞˊ -7.2805
圍-ㄨㄟˊ-剿-ㄐㄧㄠˇ -6.0366
圍-ㄨㄟˊ-勦-ㄐㄧㄠˇ -6.9660
圍-ㄨㄟˊ-包-ㄅㄠ -6.0910
圍-ㄨㄟˊ-困-ㄎㄨㄣˋ -6.5681
圍-ㄨㄟˊ-困-ㄎㄨㄣˋ-在-ㄗㄞˋ -7.4243
圍-ㄨㄟˊ-坐-ㄗㄨㄛˋ -5.9660
圍-ㄨㄟˊ-坐-ㄗㄨㄛˋ-在-ㄗㄞˋ -6.6462
圍-ㄨㄟˊ-坐-ㄗㄨㄛˋ-著-ㄓㄜ˙ -7.4243
圍-ㄨㄟˊ-城-ㄔㄥˊ -6.2257
圍-ㄨㄟˊ-場-ㄔㄤˇ -6.4220
圍-ㄨㄟˊ-堵-ㄉㄨˇ -5.6650
圍-ㄨㄟˊ-墾-ㄎㄣˇ -7.5681
圍-ㄨㄟˊ-子-ㄗ˙ -6.7900
圍-ㄨㄟˊ-屏-ㄆㄧㄥˊ -7.5681
圍-ㄨㄟˊ-巾-ㄐㄧㄣ -5.7108
圍-ㄨㄟˊ-得-ㄉㄜˊ -6.9660
圍-ㄨㄟˊ-得-ㄉㄜ˙ -6.9660
圍-ㄨㄟˊ-成-ㄔㄥˊ -5.8357
圍-ㄨㄟˊ-捕-ㄅㄨˇ -6.1531
圍-ㄨㄟˊ-攏-ㄌㄨㄥˇ -6.2671
圍-ㄨㄟˊ-攏-ㄌㄨㄥˇ-過-ㄍㄨㄛˋ-來-ㄌㄞˊ -6.9795
圍-ㄨㄟˊ-攻-ㄍㄨㄥ -6.2257
圍-ㄨㄟˊ-棋-ㄑㄧˊ -5.6650
圍-ㄨㄟˊ-棋-ㄑㄧˊ-賽-ㄙㄞˋ -7.4243
圍-ㄨㄟˊ-標-ㄅㄧㄠ -6.6650
圍-ㄨㄟˊ-毆-ㄡ -6.2257
圍-ㄨㄟˊ-爐-ㄌㄨˊ -5.9053
圍-ㄨㄟˊ-牆-ㄑㄧㄤˊ -5.2140
圍-ㄨㄟˊ-看-ㄎㄢˋ -6.7900
圍-ㄨㄟˊ-看-ㄎㄢˋ-著-ㄓㄜ˙ -7.4243
圍-ㄨㄟˊ-積-ㄐㄧ-率-ㄌㄩˋ -7.1233
圍-ㄨㄟˊ-網-ㄨㄤˇ -6.4889
圍-ㄨㄟˊ-網-ㄨㄤˇ-漁-ㄩˊ-業-ㄧㄝˋ -7.2805
圍-ㄨㄟˊ-繞-ㄖㄠˋ -5.2218
圍-ㄨㄟˊ-繞-ㄖㄠˋ-在-ㄗㄞˋ -6.0441
圍-ㄨㄟˊ-繞-ㄖㄠˋ-著-ㄓㄜ˙ -5.8680
圍-ㄨㄟˊ-著-ㄓㄜ˙ -5.8047
圍-ㄨㄟˊ-裙-ㄑㄩㄣˊ -6.1531
圍-ㄨㄟˊ-裙-ㄑㄩㄣˊ-帶-ㄉㄞˋ -7.4243
圍-ㄨㄟˊ-觀-ㄍㄨㄢ -5.4747
圍-ㄨㄟˊ-觀-ㄍㄨㄢ-者-ㄓㄜˇ -7.4243
圍-ㄨㄟˊ-起-ㄑㄧˇ -5.8691
圍-ㄨㄟˊ-起-ㄑㄧˇ-來-ㄌㄞˊ -5.9192
圍-ㄨㄟˊ-過-ㄍㄨㄛˋ-來-ㄌㄞˊ -6.2202
圍-ㄨㄟˊ-過-ㄍㄨㄛˋ-去-ㄑㄩˋ -6.4243
圍-ㄨㄟˊ-阻-ㄗㄨˇ-體-ㄊㄧˇ -6.6462
圍-ㄨㄟˊ-靠-ㄎㄠˋ -7.5681
圍-ㄨㄟˊ-靠-ㄎㄠˋ-在-ㄗㄞˋ -7.4243
園-ㄩㄢˊ-丁-ㄉㄧㄥ -5.8869
園-ㄩㄢˊ-內-ㄋㄟˋ -5.3533
園-ㄩㄢˊ-區-ㄑㄩ -4.5339
園-ㄩㄢˊ-圃-ㄆㄨˇ -6.4889
園-ㄩㄢˊ-地-ㄉㄧˋ -5.2459
園-ㄩㄢˊ-外-ㄨㄞˋ -6.3640
園-ㄩㄢˊ-子-ㄗ˙ -6.0630
園-ㄩㄢˊ-寢-ㄑㄧㄣˇ -7.5681
園-ㄩㄢˊ-庭-ㄊㄧㄥˊ -6.4889
園-ㄩㄢˊ-林-ㄌㄧㄣˊ -5.6760
園-ㄩㄢˊ-田-ㄊㄧㄢˊ -7.5681
園-ㄩㄢˊ-藝-ㄧˋ -5.5347
園-ㄩㄢˊ-藝-ㄧˋ-場-ㄔㄤˇ -7.1233
園-ㄩㄢˊ-藝-ㄧˋ-家-ㄐㄧㄚ -7.1233
園-ㄩㄢˊ-裡-ㄌㄧˇ -5.1531
園-ㄩㄢˊ-遊-ㄧㄡˊ-會-ㄏㄨㄟˋ -5.4073
園-ㄩㄢˊ-長-ㄓㄤˇ -5.9449
圓-ㄩㄢˊ-仔-ㄗˇ -6.2257
圓-ㄩㄢˊ-仔-ㄗˇ-湯-ㄊㄤ -6.4243
圓-ㄩㄢˊ-仔-ㄗㄞˇ -6.2257
圓-ㄩㄢˊ-仔-ㄗㄞˇ-湯-ㄊㄤ -6.4243
圓-ㄩㄢˊ-周-ㄓㄡ -6.9660
圓-ㄩㄢˊ-圈-ㄑㄩㄢ -5.7619
圓-ㄩㄢˊ-圓-ㄩㄢˊ -5.6543
圓-ㄩㄢˊ-型-ㄒㄧㄥˊ -6.1531
圓-ㄩㄢˊ-夢-ㄇㄥˋ -5.7900
圓-ㄩㄢˊ-孔-ㄎㄨㄥˇ -6.6650
圓-ㄩㄢˊ-寂-ㄐㄧˊ -6.4220
圓-ㄩㄢˊ-山-ㄕㄢ -5.2026
圓-ㄩㄢˊ-山-ㄕㄢ-動-ㄉㄨㄥˋ-物-ㄨˋ-園-ㄩㄢˊ -6.8357
圓-ㄩㄢˊ-山-ㄕㄢ-飯-ㄈㄢˋ-店-ㄉㄧㄢˋ -5.7754
圓-ㄩㄢˊ-弧-ㄏㄨˊ -6.1531
圓-ㄩㄢˊ-形-ㄒㄧㄥˊ -5.0968
圓-ㄩㄢˊ-徑-ㄐㄧㄥˋ -6.7900
圓-ㄩㄢˊ-心-ㄒㄧㄣ -6.4220
圓-ㄩㄢˊ-成-ㄔㄥˊ -6.4220
圓-ㄩㄢˊ-拱-ㄍㄨㄥˇ-形-ㄒㄧㄥˊ -6.8223
圓-ㄩㄢˊ-整-ㄓㄥˇ -6.9660
圓-ㄩㄢˊ-明-ㄇㄧㄥˊ-園-ㄩㄢˊ -5.5322
圓-ㄩㄢˊ-木-ㄇㄨˋ -6.6650
圓-ㄩㄢˊ-柱-ㄓㄨˋ -5.6989
圓-ㄩㄢˊ-柱-ㄓㄨˋ-體-ㄊㄧˇ -6.2202
圓-ㄩㄢˊ-桌-ㄓㄨㄛ -5.9449
圓-ㄩㄢˊ-桌-ㄓㄨㄛ-會-ㄏㄨㄟˋ-議-ㄧˋ -6.2805
圓-ㄩㄢˊ-溜-ㄌㄧㄡ-溜-ㄌㄧㄡ -6.8223
圓-ㄩㄢˊ-滑-ㄏㄨㄚˊ -6.1531
圓-ㄩㄢˊ-滾-ㄍㄨㄣˇ-滾-ㄍㄨㄣˇ -5.9472
圓-ㄩㄢˊ-滿-ㄇㄢˇ -5.0910
圓-ㄩㄢˊ-滿-ㄇㄢˇ-結-ㄐㄧㄝˊ-束-ㄕㄨˋ -6.2805
圓-ㄩㄢˊ-潤-ㄖㄨㄣˋ -6.1531
圓-ㄩㄢˊ-熟-ㄕㄡˊ -6.2671
圓-ㄩㄢˊ-珠-ㄓㄨ -6.7900
圓-ㄩㄢˊ-球-ㄑㄧㄡˊ -6.1531
圓-ㄩㄢˊ-環-ㄏㄨㄢˊ -5.4677
圓-ㄩㄢˊ-的-ㄉㄜ˙ -5.4889
圓-ㄩㄢˊ-盤-ㄆㄢˊ -6.3128
圓-ㄩㄢˊ-石-ㄕˊ -6.9660
圓-ㄩㄢˊ-筒-ㄊㄨㄥˇ -6.4220
圓-ㄩㄢˊ-筒-ㄊㄨㄥˇ-狀-ㄓㄨㄤˋ -6.8223
圓-ㄩㄢˊ-臉-ㄌㄧㄢˇ -6.9660
圓-ㄩㄢˊ-舞-ㄨˇ-曲-ㄑㄩˇ -6.2782
圓-ㄩㄢˊ-融-ㄖㄨㄥˊ -5.7757
圓-ㄩㄢˊ-規-ㄍㄨㄟ -6.7900
圓-ㄩㄢˊ-角-ㄐㄧㄠˇ -6.9660
圓-ㄩㄢˊ-通-ㄊㄨㄥ -6.5681
圓-ㄩㄢˊ-通-ㄊㄨㄥ-寺-ㄙˋ -6.8223
圓-ㄩㄢˊ-錐-ㄓㄨㄟ -5.9449
圓-ㄩㄢˊ-錐-ㄓㄨㄟ-形-ㄒㄧㄥˊ -6.8223
圓-ㄩㄢˊ-錐-ㄓㄨㄟ-體-ㄊㄧˇ -6.2202
圓-ㄩㄢˊ-鍬-ㄑㄧㄠ -6.4889
圓-ㄩㄢˊ-雕-ㄉㄧㄠ -6.7900
圓-ㄩㄢˊ-頂-ㄉㄧㄥˇ -6.1209
圓-ㄩㄢˊ-領-ㄌㄧㄥˇ -6.7900
圓-ㄩㄢˊ-餅-ㄅㄧㄥˇ -6.7900
圓-ㄩㄢˊ-餅-ㄅㄧㄥˇ-圖-ㄊㄨˊ -6.8223
圓-ㄩㄢˊ-點-ㄉㄧㄢˇ -6.3640
圓-ㄩㄢˊ-鼓-ㄍㄨˇ-鼓-ㄍㄨˇ -6.5212
圖-ㄊㄨˊ-下-ㄒㄧㄚˋ-方-ㄈㄤ -7.1233
圖-ㄊㄨˊ-中-ㄓㄨㄥ -5.7230
圖-ㄊㄨˊ-例-ㄌㄧˋ -6.2671
圖-ㄊㄨˊ-像-ㄒㄧㄤˋ -4.9574
圖-ㄊㄨˊ-像-ㄒㄧㄤˋ-學-ㄒㄩㄝˊ -6.4243
圖-ㄊㄨˊ-像-ㄒㄧㄤˋ-資-ㄗ-料-ㄌㄧㄠˋ -6.9795
圖-ㄊㄨˊ-像-ㄒㄧㄤˋ-辨-ㄅㄧㄢˋ-識-ㄕˋ -6.9795
圖-ㄊㄨˊ-內-ㄋㄟˋ -7.2671
圖-ㄊㄨˊ-冊-ㄘㄜˋ -6.6650
圖-ㄊㄨˊ-利-ㄌㄧˋ -5.2848
圖-ㄊㄨˊ-利-ㄌㄧˋ-他-ㄊㄚ-人-ㄖㄣˊ -6.9795
圖-ㄊㄨˊ-利-ㄌㄧˋ-罪-ㄗㄨㄟˋ -7.1233
圖-ㄊㄨˊ-右-ㄧㄡˋ -6.7900
圖-ㄊㄨˊ-名-ㄇㄧㄥˊ -7.2671
圖-ㄊㄨˊ-存-ㄘㄨㄣˊ -6.4889
圖-ㄊㄨˊ-左-ㄗㄨㄛˇ -6.9660
圖-ㄊㄨˊ-式-ㄕˋ -5.9449
圖-ㄊㄨˊ-形-ㄒㄧㄥˊ -5.0216
圖-ㄊㄨˊ-形-ㄒㄧㄥˊ-介-ㄐㄧㄝˋ-面-ㄇㄧㄢˋ -6.3774
圖-ㄊㄨˊ-形-ㄒㄧㄥˊ-辨-ㄅㄧㄢˋ-識-ㄕˋ -6.9795
圖-ㄊㄨˊ-文-ㄨㄣˊ -5.1633
圖-ㄊㄨˊ-文-ㄨㄣˊ-並-ㄅㄧㄥˋ-茂-ㄇㄠˋ -5.6371
圖-ㄊㄨˊ-景-ㄐㄧㄥˇ -6.9660
圖-ㄊㄨˊ-書-ㄕㄨ -4.1396
圖-ㄊㄨˊ-書-ㄕㄨ-室-ㄕˋ -5.5000
圖-ㄊㄨˊ-書-ㄕㄨ-目-ㄇㄨˋ-錄-ㄌㄨˋ -6.9795
圖-ㄊㄨˊ-書-ㄕㄨ-資-ㄗ-料-ㄌㄧㄠˋ -6.6785
圖-ㄊㄨˊ-書-ㄕㄨ-館-ㄍㄨㄢˇ -4.1352
圖-ㄊㄨˊ-書-ㄕㄨ-館-ㄍㄨㄢˇ-員-ㄩㄢˊ -5.8656
圖-ㄊㄨˊ-書-ㄕㄨ-館-ㄍㄨㄢˇ-學-ㄒㄩㄝˊ -5.9381
圖-ㄊㄨˊ-書-ㄕㄨ-館-ㄍㄨㄢˇ-裡-ㄌㄧˇ -5.8334
圖-ㄊㄨˊ-板-ㄅㄢˇ -6.2257
圖-ㄊㄨˊ-林-ㄌㄧㄣˊ -7.2671
圖-ㄊㄨˊ-案-ㄢˋ -4.9617
圖-ㄊㄨˊ-樣-ㄧㄤˋ -5.4542
圖-ㄊㄨˊ-檔-ㄉㄤˇ -5.6438
圖-ㄊㄨˊ-片-ㄆㄧㄢˋ -4.5959
圖-ㄊㄨˊ-片-ㄆㄧㄢˋ-檔-ㄉㄤˇ -6.8223
圖-ㄊㄨˊ-片-ㄆㄧㄢˋ-說-ㄕㄨㄛ-明-ㄇㄧㄥˊ -6.2805
圖-ㄊㄨˊ-版-ㄅㄢˇ -6.3640
圖-ㄊㄨˊ-畫-ㄏㄨㄚˋ -5.2848
圖-ㄊㄨˊ-畫-ㄏㄨㄚˋ-書-ㄕㄨ -6.0819
圖-ㄊㄨˊ-畫-ㄏㄨㄚˋ-紙-ㄓˇ -6.6462
圖-ㄊㄨˊ-示-ㄕˋ -5.4158
圖-ㄊㄨˊ-章-ㄓㄤ -5.9247
圖-ㄊㄨˊ-紙-ㄓˇ -5.8691
圖-ㄊㄨˊ-考-ㄎㄠˇ -6.6650
圖-ㄊㄨˊ-表-ㄅㄧㄠˇ -5.3750
圖-ㄊㄨˊ-裡-ㄌㄧˇ -6.6650
圖-ㄊㄨˊ-解-ㄐㄧㄝˇ -5.8357
圖-ㄊㄨˊ-記-ㄐㄧˋ -7.2671
圖-ㄊㄨˊ-說-ㄕㄨㄛ -5.3863
圖-ㄊㄨˊ-謀-ㄇㄡˊ -6.2671
圖-ㄊㄨˊ-謀-ㄇㄡˊ-不-ㄅㄨˋ-軌-ㄍㄨㄟˇ -6.9795
圖-ㄊㄨˊ-象-ㄒㄧㄤˋ -5.9883
圖-ㄊㄨˊ-資-ㄗ -5.8691
圖-ㄊㄨˊ-釘-ㄉㄧㄥ -7.2671
圖-ㄊㄨˊ-鑑-ㄐㄧㄢˋ -5.5511
圖-ㄊㄨˊ-騰-ㄊㄥˊ -5.1057
圖-ㄊㄨˊ-騰-ㄊㄥˊ-柱-ㄓㄨˋ -6.5212
團-ㄊㄨㄢˊ-名-ㄇㄧㄥˊ -6.3128
團-ㄊㄨㄢˊ-員-ㄩㄢˊ -4.9660
團-ㄊㄨㄢˊ-圓-ㄩㄢˊ -5.3695
團-ㄊㄨㄢˊ-圓-ㄩㄢˊ-夜-ㄧㄝˋ -7.4243
團-ㄊㄨㄢˊ-圓-ㄩㄢˊ-日-ㄖˋ -7.1233
團-ㄊㄨㄢˊ-圓-ㄩㄢˊ-節-ㄐㄧㄝˊ -7.4243
團-ㄊㄨㄢˊ-圓-ㄩㄢˊ-飯-ㄈㄢˋ -6.6462
團-ㄊㄨㄢˊ-團-ㄊㄨㄢˊ -5.4609
團-ㄊㄨㄢˊ-團-ㄊㄨㄢˊ-圍-ㄨㄟˊ-住-ㄓㄨˋ -6.3774
團-ㄊㄨㄢˊ-團-ㄊㄨㄢˊ-轉-ㄓㄨㄢˋ -6.0441
團-ㄊㄨㄢˊ-坐-ㄗㄨㄛˋ -7.5681
團-ㄊㄨㄢˊ-塊-ㄎㄨㄞˋ -6.5681
團-ㄊㄨㄢˊ-契-ㄑㄧˋ -6.4889
團-ㄊㄨㄢˊ-扇-ㄕㄢˋ -6.7900
團-ㄊㄨㄢˊ-拜-ㄅㄞˋ -5.9660
團-ㄊㄨㄢˊ-旗-ㄑㄧˊ -6.1879
團-ㄊㄨㄢˊ-服-ㄈㄨˊ -7.5681
團-ㄊㄨㄢˊ-狀-ㄓㄨㄤˋ -6.9660
團-ㄊㄨㄢˊ-管-ㄍㄨㄢˇ-區-ㄑㄩ -7.1233
團-ㄊㄨㄢˊ-結-ㄐㄧㄝˊ -4.7900
團-ㄊㄨㄢˊ-結-ㄐㄧㄝˊ-一-ㄧˊ-致-ㄓˋ -6.0253
團-ㄊㄨㄢˊ-結-ㄐㄧㄝˊ-力-ㄌㄧˋ-量-ㄌㄧㄤˋ-大-ㄉㄚˋ -6.8357
團-ㄊㄨㄢˊ-結-ㄐㄧㄝˊ-就-ㄐㄧㄡˋ-是-ㄕˋ-力-ㄌㄧˋ-量-ㄌㄧㄤˋ -6.9930
團-ㄊㄨㄢˊ-結-ㄐㄧㄝˊ-工-ㄍㄨㄥ-聯-ㄌㄧㄢˊ-日-ㄖˋ-報-ㄅㄠˋ -6.6919
團-ㄊㄨㄢˊ-練-ㄌㄧㄢˋ -6.3640
團-ㄊㄨㄢˊ-聚-ㄐㄩˋ -5.5858
團-ㄊㄨㄢˊ-臍-ㄑㄧˊ -7.5681
團-ㄊㄨㄢˊ-茶-ㄔㄚˊ -7.5681
團-ㄊㄨㄢˊ-購-ㄍㄡˋ -5.3428
團-ㄊㄨㄢˊ-部-ㄅㄨˋ -6.4889
團-ㄊㄨㄢˊ-長-ㄓㄤˇ -5.3377
團-ㄊㄨㄢˊ-隊-ㄉㄨㄟˋ -4.3019
團-ㄊㄨㄢˊ-隊-ㄉㄨㄟˋ-性-ㄒㄧㄥˋ -7.1233
團-ㄊㄨㄢˊ-隊-ㄉㄨㄟˋ-戰-ㄓㄢˋ -6.6462
團-ㄊㄨㄢˊ-隊-ㄉㄨㄟˋ-精-ㄐㄧㄥ-神-ㄕㄣˊ -6.1344
團-ㄊㄨㄢˊ-體-ㄊㄧˇ -3.7956
團-ㄊㄨㄢˊ-體-ㄊㄧˇ-性-ㄒㄧㄥˋ -6.8223
團-ㄊㄨㄢˊ-體-ㄊㄧˇ-操-ㄘㄠ -7.1233
團-ㄊㄨㄢˊ-體-ㄊㄧˇ-活-ㄏㄨㄛˊ-動-ㄉㄨㄥˋ -5.7754
團-ㄊㄨㄢˊ-體-ㄊㄧˇ-票-ㄆㄧㄠˋ -6.5212
團-ㄊㄨㄢˊ-體-ㄊㄧˇ-賽-ㄙㄞˋ -6.0441
圜-ㄩㄢˊ-鑿-ㄗㄠˊ-方-ㄈㄤ-枘-ㄖㄨㄟˋ -7.2805
圜-ㄩㄢˊ-鑿-ㄗㄨㄛˋ-方-ㄈㄤ-枘-ㄖㄨㄟˋ -7.2805
土-ㄊㄨˇ-丘-ㄑㄧㄡ -6.3640
土-ㄊㄨˇ-人-ㄖㄣˊ -6.0118
土-ㄊㄨˇ-匪-ㄈㄟˇ -5.6873
土-ㄊㄨˇ-司-ㄙ -5.9247
土-ㄊㄨˇ-地-ㄉㄧˋ -3.9592
土-ㄊㄨˇ-地-ㄉㄧˋ-公-ㄍㄨㄥ -5.4157
土-ㄊㄨˇ-地-ㄉㄧˋ-公-ㄍㄨㄥ-廟-ㄇㄧㄠˋ -5.8656
土-ㄊㄨˇ-地-ㄉㄧˋ-增-ㄗㄥ-值-ㄓˊ -6.2805
土-ㄊㄨˇ-地-ㄉㄧˋ-增-ㄗㄥ-值-ㄓˊ-稅-ㄕㄨㄟˋ -6.1367
土-ㄊㄨˇ-地-ㄉㄧˋ-廟-ㄇㄧㄠˋ -6.4243
土-ㄊㄨˇ-地-ㄉㄧˋ-所-ㄙㄨㄛˇ-有-ㄧㄡˇ -6.2014
土-ㄊㄨˇ-地-ㄉㄧˋ-所-ㄙㄨㄛˇ-有-ㄧㄡˇ-權-ㄑㄩㄢˊ -6.2337
土-ㄊㄨˇ-地-ㄉㄧˋ-權-ㄑㄩㄢˊ -6.3451
土-ㄊㄨˇ-地-ㄉㄧˋ-法-ㄈㄚˇ -6.1690
土-ㄊㄨˇ-地-ㄉㄧˋ-稅-ㄕㄨㄟˋ -6.0819
土-ㄊㄨˇ-地-ㄉㄧˋ-資-ㄗ-源-ㄩㄢˊ -6.0253
土-ㄊㄨˇ-地-ㄉㄧˋ-銀-ㄧㄣˊ-行-ㄏㄤˊ -5.8656
土-ㄊㄨˇ-城-ㄔㄥˊ -5.5189
土-ㄊㄨˇ-堆-ㄉㄨㄟ -5.9247
土-ㄊㄨˇ-塊-ㄎㄨㄞˋ -6.1879
土-ㄊㄨˇ-壤-ㄖㄤˇ -5.0881
土-ㄊㄨˇ-層-ㄘㄥˊ -6.3128
土-ㄊㄨˇ-崩-ㄅㄥ-瓦-ㄨㄚˇ-解-ㄐㄧㄝˇ -6.5024
土-ㄊㄨˇ-庫-ㄎㄨˋ -6.2257
土-ㄊㄨˇ-性-ㄒㄧㄥˋ -5.7356
土-ㄊㄨˇ-改-ㄍㄞˇ -6.0118
土-ㄊㄨˇ-方-ㄈㄤ -5.9883
土-ㄊㄨˇ-星-ㄒㄧㄥ -6.0366
土-ㄊㄨˇ-木-ㄇㄨˋ -5.1465
土-ㄊㄨˇ-木-ㄇㄨˋ-工-ㄍㄨㄥ-程-ㄔㄥˊ -6.0764
土-ㄊㄨˇ-木-ㄇㄨˋ-系-ㄒㄧˋ -5.8223
土-ㄊㄨˇ-法-ㄈㄚˇ -6.0366
土-ㄊㄨˇ-法-ㄈㄚˇ-煉-ㄌㄧㄢˋ-鋼-ㄍㄤ -6.2014
土-ㄊㄨˇ-牆-ㄑㄧㄤˊ -6.2257
土-ㄊㄨˇ-狗-ㄍㄡˇ -6.1209
土-ㄊㄨˇ-生-ㄕㄥ -5.9449
土-ㄊㄨˇ-生-ㄕㄥ-土-ㄊㄨˇ-長-ㄓㄤˇ -5.8334
土-ㄊㄨˇ-產-ㄔㄢˇ -5.5950
土-ㄊㄨˇ-皇-ㄏㄨㄤˊ-帝-ㄉㄧˋ -6.4243
土-ㄊㄨˇ-石-ㄕˊ -5.1209
土-ㄊㄨˇ-石-ㄕˊ-流-ㄌㄧㄡˊ -5.1410
土-ㄊㄨˇ-窯-ㄧㄠˊ-雞-ㄐㄧ -6.4243
土-ㄊㄨˇ-管-ㄍㄨㄢˇ -6.4220
土-ㄊㄨˇ-耳-ㄦˇ-其-ㄑㄧˊ -5.1595
土-ㄊㄨˇ-著-ㄓㄨˋ -5.3276
土-ㄊㄨˇ-葬-ㄗㄤˋ -6.3640
土-ㄊㄨˇ-裡-ㄌㄧˇ -5.9883
土-ㄊㄨˇ-製-ㄓˋ -5.9053
土-ㄊㄨˇ-語-ㄩˇ -5.6543
土-ㄊㄨˇ-豆-ㄉㄡˋ -6.0366
土-ㄊㄨˇ-質-ㄓˊ -5.9660
土-ㄊㄨˇ-銀-ㄧㄣˊ -5.7619
土-ㄊㄨˇ-雞-ㄐㄧ -5.9660
土-ㄊㄨˇ-風-ㄈㄥ -5.8357
土-ㄊㄨˇ-風-ㄈㄥ-舞-ㄨˇ -5.7809
土-ㄊㄨˇ-風-ㄈㄥ-舞-ㄨˇ-社-ㄕㄜˋ -6.5024
土-ㄊㄨˇ-魠-ㄊㄨㄛ -6.0910
土-ㄊㄨˇ-魠-ㄊㄨㄛ-魚-ㄩˊ -5.9472
土-ㄊㄨˇ-黃-ㄏㄨㄤˊ -6.1209
土-ㄊㄨˇ-黃-ㄏㄨㄤˊ-色-ㄙㄜˋ -6.1690
在-ㄗㄞˋ-一-ㄧ-塊-ㄎㄨㄞˋ -5.4898
在-ㄗㄞˋ-一-ㄧ-起-ㄑㄧˇ -4.1185
在-ㄗㄞˋ-一-ㄧˋ-起-ㄑㄧˇ -4.1185
在-ㄗㄞˋ-上-ㄕㄤˋ -4.5716
在-ㄗㄞˋ-下-ㄒㄧㄚˋ -4.7293
在-ㄗㄞˋ-世-ㄕˋ -4.9266
在-ㄗㄞˋ-乎-ㄏㄨ -4.8797
在-ㄗㄞˋ-位-ㄨㄟˋ -5.6139
在-ㄗㄞˋ-做-ㄗㄨㄛˋ -4.5355
在-ㄗㄞˋ-先-ㄒㄧㄢ -5.4677
在-ㄗㄞˋ-內-ㄋㄟˋ -4.9247
在-ㄗㄞˋ-內-ㄋㄟˋ-的-ㄉㄜ˙ -5.3451
在-ㄗㄞˋ-出-ㄔㄨ -5.2500
在-ㄗㄞˋ-即-ㄐㄧˊ -5.4346
在-ㄗㄞˋ-台-ㄊㄞˊ -3.8636
在-ㄗㄞˋ-台-ㄊㄞˊ-協-ㄒㄧㄝˊ-會-ㄏㄨㄟˋ -5.4480
在-ㄗㄞˋ-哪-ㄋㄚˇ-裡-ㄌㄧˇ -4.5481
在-ㄗㄞˋ-在-ㄗㄞˋ -4.6873
在-ㄗㄞˋ-地-ㄉㄧˋ -4.4489
在-ㄗㄞˋ-地-ㄉㄧˋ-人-ㄖㄣˊ -5.6462
在-ㄗㄞˋ-場-ㄔㄤˇ -4.7871
在-ㄗㄞˋ-外-ㄨㄞˋ -4.7255
在-ㄗㄞˋ-學-ㄒㄩㄝˊ -4.7096
在-ㄗㄞˋ-學-ㄒㄩㄝˊ-生-ㄕㄥ -5.6462
在-ㄗㄞˋ-家-ㄐㄧㄚ -4.6480
在-ㄗㄞˋ-審-ㄕㄣˇ -5.3863
在-ㄗㄞˋ-幫-ㄅㄤ -5.5681
在-ㄗㄞˋ-座-ㄗㄨㄛˋ -5.3080
在-ㄗㄞˋ-心-ㄒㄧㄣ -5.2418
在-ㄗㄞˋ-想-ㄒㄧㄤˇ -4.7715
在-ㄗㄞˋ-意-ㄧˋ -4.8691
在-ㄗㄞˋ-打-ㄉㄚˇ -5.3080
在-ㄗㄞˋ-教-ㄐㄧㄠˋ -5.0094
